,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
2446,Population at Each Census,1931,Wicklow,Both sexes,Number,58080.0
2447,Population at Each Census,1931,Wexford,Both sexes,Number,95046.5
2448,Population at Each Census,1931,Westmeath,Both sexes,Number,55762.0
2449,Population at Each Census,1931,Offaly,Both sexes,Number,51950.0
2450,Population at Each Census,1931,Meath,Both sexes,Number,62187.0
2451,Population at Each Census,1931,Louth,Both sexes,Number,63539.0
2452,Population at Each Census,1931,Longford,Both sexes,Number,38847.0
2453,Population at Each Census,1931,Laois,Both sexes,Number,50824.5
2454,Population at Each Census,1931,Kerry,Both sexes,Number,144502.5
2455,Population at Each Census,1931,Dublin,Both sexes,Number,546289.5
2456,Population at Each Census,1931,Carlow,Both sexes,Number,34464.0
2457,Population at Each Census,1932,State,Both sexes,Number,2969848.8
2458,Population at Each Census,1932,Kildare,Both sexes,Number,57946.4
2459,Population at Each Census,1932,Kilkenny,Both sexes,Number,69564.4
2460,Population at Each Census,1932,Laois,Both sexes,Number,50681.4
2461,Population at Each Census,1932,Longford,Both sexes,Number,38647.0
2462,Population at Each Census,1932,Louth,Both sexes,Number,63699.0
2463,Population at Each Census,1932,Meath,Both sexes,Number,62030.6
2464,Population at Each Census,1932,Offaly,Both sexes,Number,51821.6
2465,Population at Each Census,1932,Westmeath,Both sexes,Number,55550.8
2466,Population at Each Census,1932,Wexford,Both sexes,Number,94886.2
2467,Population at Each Census,1932,Wicklow,Both sexes,Number,58177.8
2468,Population at Each Census,1932,Dublin,Both sexes,Number,554416.6
2469,Population at Each Census,1932,Clare,Both sexes,Number,91953.0
2470,Population at Each Census,1932,Kerry,Both sexes,Number,143568.8
2471,Population at Each Census,1932,Limerick,Both sexes,Number,140829.0
2472,Population at Each Census,1932,Tipperary,Both sexes,Number,139107.0
2473,Population at Each Census,1932,Waterford,Both sexes,Number,77993.2
2474,Population at Each Census,1932,Galway,Both sexes,Number,168665.2
2475,Population at Each Census,1932,Leitrim,Both sexes,Number,52907.6
2476,Population at Each Census,1932,Mayo,Both sexes,Number,165885.4
2477,Population at Each Census,1932,Roscommon,Both sexes,Number,79962.0
2478,Population at Each Census,1932,Sligo,Both sexes,Number,69023.4
2479,Population at Each Census,1932,Cavan,Both sexes,Number,78982.8
2480,Population at Each Census,1932,Cork,Both sexes,Number,359873.0
2481,Population at Each Census,1932,Carlow,Both sexes,Number,34461.6
2482,Population at Each Census,1932,Monaghan,Both sexes,Number,62825.8
2483,Population at Each Census,1932,Donegal,Both sexes,Number,146389.2
2484,Population at Each Census,1933,Monaghan,Both sexes,Number,62441.6
2485,Population at Each Census,1933,Dublin,Both sexes,Number,562543.7
2486,Population at Each Census,1933,Kildare,Both sexes,Number,57932.8
2487,Population at Each Census,1933,Kilkenny,Both sexes,Number,69326.8
2488,Population at Each Census,1933,Laois,Both sexes,Number,50538.3
2489,Population at Each Census,1933,Longford,Both sexes,Number,38447.0
2490,Population at Each Census,1933,Louth,Both sexes,Number,63859.0
2491,Population at Each Census,1933,Meath,Both sexes,Number,61874.2
2492,Population at Each Census,1933,Offaly,Both sexes,Number,51693.2
2493,Population at Each Census,1933,Westmeath,Both sexes,Number,55339.6
2494,Population at Each Census,1933,Wexford,Both sexes,Number,94725.9
2495,Population at Each Census,1933,Wicklow,Both sexes,Number,58275.6
2496,Population at Each Census,1933,Clare,Both sexes,Number,91434.5
2497,Population at Each Census,1933,Limerick,Both sexes,Number,140910.0
2498,Population at Each Census,1933,Tipperary,Both sexes,Number,138789.0
2499,Population at Each Census,1933,Waterford,Both sexes,Number,77898.4
2500,Population at Each Census,1933,Galway,Both sexes,Number,168548.4
2501,Population at Each Census,1933,Leitrim,Both sexes,Number,52407.7
2502,Population at Each Census,1933,Mayo,Both sexes,Number,164751.3
2503,Population at Each Census,1933,Roscommon,Both sexes,Number,79363.0
2504,Population at Each Census,1933,Sligo,Both sexes,Number,68629.3
2505,Population at Each Census,1933,Cavan,Both sexes,Number,78404.6
2506,Population at Each Census,1933,Donegal,Both sexes,Number,145369.4
2507,Population at Each Census,1933,Kerry,Both sexes,Number,142635.1
2508,Population at Each Census,1933,Carlow,Both sexes,Number,34459.2
2509,Population at Each Census,1933,Cork,Both sexes,Number,358894.0
2510,Population at Each Census,1933,State,Both sexes,Number,2969491.6
2511,Population at Each Census,1934,Carlow,Both sexes,Number,34456.8
2512,Population at Each Census,1934,Kildare,Both sexes,Number,57919.2
2513,Population at Each Census,1934,Kilkenny,Both sexes,Number,69089.2
2514,Population at Each Census,1934,Laois,Both sexes,Number,50395.2
2515,Population at Each Census,1934,Longford,Both sexes,Number,38247.0
2516,Population at Each Census,1934,Louth,Both sexes,Number,64019.0
2517,Population at Each Census,1934,Meath,Both sexes,Number,61717.8
2518,Population at Each Census,1934,Offaly,Both sexes,Number,51564.8
2519,Population at Each Census,1934,Westmeath,Both sexes,Number,55128.4
2520,Population at Each Census,1934,Wexford,Both sexes,Number,94565.6
2521,Population at Each Census,1934,Wicklow,Both sexes,Number,58373.4
2522,Population at Each Census,1934,Clare,Both sexes,Number,90916.0
2523,Population at Each Census,1934,Cork,Both sexes,Number,357915.0
2524,Population at Each Census,1934,Kerry,Both sexes,Number,141701.4
2525,Population at Each Census,1934,Limerick,Both sexes,Number,140991.0
2526,Population at Each Census,1934,Tipperary,Both sexes,Number,138471.0
2527,Population at Each Census,1934,Waterford,Both sexes,Number,77803.6
2528,Population at Each Census,1934,Galway,Both sexes,Number,168431.6
2529,Population at Each Census,1934,Leitrim,Both sexes,Number,51907.8
2530,Population at Each Census,1934,Mayo,Both sexes,Number,163617.2
2531,Population at Each Census,1934,Roscommon,Both sexes,Number,78764.0
2532,Population at Each Census,1934,Sligo,Both sexes,Number,68235.2
2533,Population at Each Census,1934,Cavan,Both sexes,Number,77826.4
2534,Population at Each Census,1934,Donegal,Both sexes,Number,144349.6
2535,Population at Each Census,1934,Monaghan,Both sexes,Number,62057.4
2536,Population at Each Census,1934,State,Both sexes,Number,2969134.4
2537,Population at Each Census,1934,Dublin,Both sexes,Number,570670.8
2538,Population at Each Census,1935,Clare,Both sexes,Number,90397.5
2539,Population at Each Census,1935,Dublin,Both sexes,Number,578797.9
2540,Population at Each Census,1935,Monaghan,Both sexes,Number,61673.2
2541,Population at Each Census,1935,Donegal,Both sexes,Number,143329.8
2542,Population at Each Census,1935,Cavan,Both sexes,Number,77248.2
2543,Population at Each Census,1935,Sligo,Both sexes,Number,67841.1
2544,Population at Each Census,1935,Roscommon,Both sexes,Number,78165.0
2545,Population at Each Census,1935,Mayo,Both sexes,Number,162483.1
2546,Population at Each Census,1935,Leitrim,Both sexes,Number,51407.9
2547,Population at Each Census,1935,Galway,Both sexes,Number,168314.8
2548,Population at Each Census,1935,Waterford,Both sexes,Number,77708.8
2549,Population at Each Census,1935,Tipperary,Both sexes,Number,138153.0
2550,Population at Each Census,1935,Limerick,Both sexes,Number,141072.0
2551,Population at Each Census,1935,Kerry,Both sexes,Number,140767.7
2552,Population at Each Census,1935,Cork,Both sexes,Number,356936.0
2553,Population at Each Census,1935,Wicklow,Both sexes,Number,58471.2
2554,Population at Each Census,1935,Wexford,Both sexes,Number,94405.3
2555,Population at Each Census,1935,Westmeath,Both sexes,Number,54917.2
2556,Population at Each Census,1935,Offaly,Both sexes,Number,51436.4
2557,Population at Each Census,1935,Meath,Both sexes,Number,61561.4
2558,Population at Each Census,1935,Louth,Both sexes,Number,64179.0
2559,Population at Each Census,1935,Longford,Both sexes,Number,38047.0
2560,Population at Each Census,1935,Laois,Both sexes,Number,50252.1
2561,Population at Each Census,1935,Kilkenny,Both sexes,Number,68851.6
2562,Population at Each Census,1935,Kildare,Both sexes,Number,57905.6
2563,Population at Each Census,1935,State,Both sexes,Number,2968777.2
2564,Population at Each Census,1935,Carlow,Both sexes,Number,34454.4
2565,Population at Each Census,1936,Monaghan,Both sexes,Number,61289.0
2566,Population at Each Census,1936,Roscommon,Both sexes,Number,77566.0
2567,Population at Each Census,1936,Sligo,Both sexes,Number,67447.0
2568,Population at Each Census,1936,State,Both sexes,Number,2968420.0
2569,Population at Each Census,1936,Carlow,Both sexes,Number,34452.0
2570,Population at Each Census,1936,Dublin,Both sexes,Number,586925.0
2571,Population at Each Census,1936,Kildare,Both sexes,Number,57892.0
2572,Population at Each Census,1936,Kilkenny,Both sexes,Number,68614.0
2573,Population at Each Census,1936,Laois,Both sexes,Number,50109.0
2574,Population at Each Census,1936,Longford,Both sexes,Number,37847.0
2575,Population at Each Census,1936,Louth,Both sexes,Number,64339.0
2576,Population at Each Census,1936,Meath,Both sexes,Number,61405.0
2577,Population at Each Census,1936,Offaly,Both sexes,Number,51308.0
2578,Population at Each Census,1936,Westmeath,Both sexes,Number,54706.0
2579,Population at Each Census,1936,Cavan,Both sexes,Number,76670.0
2580,Population at Each Census,1936,Donegal,Both sexes,Number,142310.0
2581,Population at Each Census,1936,Wexford,Both sexes,Number,94245.0
2582,Population at Each Census,1936,Leitrim,Both sexes,Number,50908.0
2583,Population at Each Census,1936,Galway,Both sexes,Number,168198.0
2584,Population at Each Census,1936,Waterford,Both sexes,Number,77614.0
2585,Population at Each Census,1936,Tipperary,Both sexes,Number,137835.0
2586,Population at Each Census,1936,Mayo,Both sexes,Number,161349.0
2587,Population at Each Census,1936,Kerry,Both sexes,Number,139834.0
2588,Population at Each Census,1936,Cork,Both sexes,Number,355957.0
2589,Population at Each Census,1936,Clare,Both sexes,Number,89879.0
2590,Population at Each Census,1936,Wicklow,Both sexes,Number,58569.0
2591,Population at Each Census,1936,Limerick,Both sexes,Number,141153.0
2592,Population at Each Census,1937,Monaghan,Both sexes,Number,60881.6
2593,Population at Each Census,1937,Kerry,Both sexes,Number,139239.9
2594,Population at Each Census,1937,Cavan,Both sexes,Number,76038.5
2595,Population at Each Census,1937,Sligo,Both sexes,Number,66939.8
2596,Population at Each Census,1937,Roscommon,Both sexes,Number,77060.4
2597,Population at Each Census,1937,Leitrim,Both sexes,Number,50276.3
2598,Population at Each Census,1937,Galway,Both sexes,Number,167898.3
2599,Population at Each Census,1937,Waterford,Both sexes,Number,77463.4
2600,Population at Each Census,1937,Tipperary,Both sexes,Number,137652.9
2601,Population at Each Census,1937,Limerick,Both sexes,Number,141293.6
2602,Population at Each Census,1937,Donegal,Both sexes,Number,141710.7
2603,Population at Each Census,1937,Mayo,Both sexes,Number,160026.1
2604,Population at Each Census,1937,Wicklow,Both sexes,Number,58757.2
2605,Population at Each Census,1937,Clare,Both sexes,Number,89397.5
2606,Population at Each Census,1937,State,Both sexes,Number,2967088.7
2607,Population at Each Census,1937,Carlow,Both sexes,Number,34414.9
2608,Population at Each Census,1937,Dublin,Both sexes,Number,591851.8
2609,Population at Each Census,1937,Kildare,Both sexes,Number,58587.7
2610,Population at Each Census,1937,Kilkenny,Both sexes,Number,68423.8
2611,Population at Each Census,1937,Cork,Both sexes,Number,354728.1
2612,Population at Each Census,1937,Longford,Both sexes,Number,37684.1
2613,Population at Each Census,1937,Louth,Both sexes,Number,64524.5
2614,Population at Each Census,1937,Meath,Both sexes,Number,61887.7
2615,Population at Each Census,1937,Offaly,Both sexes,Number,51545.8
2616,Population at Each Census,1937,Westmeath,Both sexes,Number,54730.3
2617,Population at Each Census,1937,Laois,Both sexes,Number,50067.8
2618,Population at Each Census,1937,Wexford,Both sexes,Number,94006.0
2619,Population at Each Census,1938,Kerry,Both sexes,Number,138645.8
2620,Population at Each Census,1938,Limerick,Both sexes,Number,141434.2
2621,Population at Each Census,1938,Tipperary,Both sexes,Number,137470.8
2622,Population at Each Census,1938,Leitrim,Both sexes,Number,49644.6
2623,Population at Each Census,1938,Galway,Both sexes,Number,167598.6
2624,Population at Each Census,1938,Cork,Both sexes,Number,353499.2
2625,Population at Each Census,1938,Mayo,Both sexes,Number,158703.2
2626,Population at Each Census,1938,Roscommon,Both sexes,Number,76554.8
2627,Population at Each Census,1938,Sligo,Both sexes,Number,66432.6
2628,Population at Each Census,1938,Waterford,Both sexes,Number,77312.8
2629,Population at Each Census,1938,Clare,Both sexes,Number,88916.0
2630,Population at Each Census,1938,Westmeath,Both sexes,Number,54754.6
2631,Population at Each Census,1938,Wexford,Both sexes,Number,93767.0
2632,Population at Each Census,1938,Offaly,Both sexes,Number,51783.6
2633,Population at Each Census,1938,Meath,Both sexes,Number,62370.4
2634,Population at Each Census,1938,Louth,Both sexes,Number,64710.0
2635,Population at Each Census,1938,Laois,Both sexes,Number,50026.6
2636,Population at Each Census,1938,Kilkenny,Both sexes,Number,68233.6
2637,Population at Each Census,1938,Kildare,Both sexes,Number,59283.4
2638,Population at Each Census,1938,Dublin,Both sexes,Number,596778.6
2639,Population at Each Census,1938,Carlow,Both sexes,Number,34377.8
2640,Population at Each Census,1938,State,Both sexes,Number,2965757.4
2641,Population at Each Census,1938,Wicklow,Both sexes,Number,58945.4
2642,Population at Each Census,1938,Longford,Both sexes,Number,37521.2
2643,Population at Each Census,1938,Donegal,Both sexes,Number,141111.4
2644,Population at Each Census,1938,Monaghan,Both sexes,Number,60474.2
2645,Population at Each Census,1938,Cavan,Both sexes,Number,75407.0
2646,Population at Each Census,1939,Dublin,Both sexes,Number,601705.4
2647,Population at Each Census,1939,Kildare,Both sexes,Number,59979.1
2648,Population at Each Census,1939,Kilkenny,Both sexes,Number,68043.4
2649,Population at Each Census,1939,Laois,Both sexes,Number,49985.4
2650,Population at Each Census,1939,Longford,Both sexes,Number,37358.3
2651,Population at Each Census,1939,Louth,Both sexes,Number,64895.5
2652,Population at Each Census,1939,Meath,Both sexes,Number,62853.1
2653,Population at Each Census,1939,Offaly,Both sexes,Number,52021.4
2654,Population at Each Census,1939,Westmeath,Both sexes,Number,54778.9
2655,Population at Each Census,1939,Wexford,Both sexes,Number,93528.0
2656,Population at Each Census,1939,Wicklow,Both sexes,Number,59133.6
2657,Population at Each Census,1939,Clare,Both sexes,Number,88434.5
2658,Population at Each Census,1939,Cork,Both sexes,Number,352270.3
2659,Population at Each Census,1939,Kerry,Both sexes,Number,138051.7
2660,Population at Each Census,1939,Limerick,Both sexes,Number,141574.8
2661,Population at Each Census,1939,Tipperary,Both sexes,Number,137288.7
2662,Population at Each Census,1939,Waterford,Both sexes,Number,77162.2
2663,Population at Each Census,1939,Galway,Both sexes,Number,167298.9
2664,Population at Each Census,1939,Leitrim,Both sexes,Number,49012.9
2665,Population at Each Census,1939,Mayo,Both sexes,Number,157380.3
2666,Population at Each Census,1939,Roscommon,Both sexes,Number,76049.2
2667,Population at Each Census,1939,Sligo,Both sexes,Number,65925.4
2668,Population at Each Census,1939,Cavan,Both sexes,Number,74775.5
2669,Population at Each Census,1939,Donegal,Both sexes,Number,140512.1
2670,Population at Each Census,1939,Carlow,Both sexes,Number,34340.7
2671,Population at Each Census,1939,State,Both sexes,Number,2964426.1
2672,Population at Each Census,1939,Monaghan,Both sexes,Number,60066.8
2673,Population at Each Census,1940,Clare,Both sexes,Number,87953.0
2674,Population at Each Census,1940,Carlow,Both sexes,Number,34303.6
2675,Population at Each Census,1940,Dublin,Both sexes,Number,606632.2
2676,Population at Each Census,1940,Kildare,Both sexes,Number,60674.8
2677,Population at Each Census,1940,Kilkenny,Both sexes,Number,67853.2
2678,Population at Each Census,1940,Laois,Both sexes,Number,49944.2
2679,Population at Each Census,1940,Longford,Both sexes,Number,37195.4
2680,Population at Each Census,1940,Louth,Both sexes,Number,65081.0
2681,Population at Each Census,1940,Meath,Both sexes,Number,63335.8
2682,Population at Each Census,1940,Offaly,Both sexes,Number,52259.2
2683,Population at Each Census,1940,Westmeath,Both sexes,Number,54803.2
2684,Population at Each Census,1940,Wexford,Both sexes,Number,93289.0
2685,Population at Each Census,1940,Wicklow,Both sexes,Number,59321.8
2686,Population at Each Census,1940,Monaghan,Both sexes,Number,59659.4
2687,Population at Each Census,1940,Cork,Both sexes,Number,351041.4
2688,Population at Each Census,1940,Kerry,Both sexes,Number,137457.6
2689,Population at Each Census,1940,Limerick,Both sexes,Number,141715.4
2690,Population at Each Census,1940,Tipperary,Both sexes,Number,137106.6
2691,Population at Each Census,1940,Waterford,Both sexes,Number,77011.6
2692,Population at Each Census,1940,Galway,Both sexes,Number,166999.2
2693,Population at Each Census,1940,Leitrim,Both sexes,Number,48381.2
2694,Population at Each Census,1940,Mayo,Both sexes,Number,156057.4
2695,Population at Each Census,1940,Roscommon,Both sexes,Number,75543.6
2696,Population at Each Census,1940,Sligo,Both sexes,Number,65418.2
2697,Population at Each Census,1940,State,Both sexes,Number,2963094.8
2698,Population at Each Census,1940,Cavan,Both sexes,Number,74144.0
2699,Population at Each Census,1940,Donegal,Both sexes,Number,139912.8
2700,Population at Each Census,1941,Donegal,Both sexes,Number,139313.5
2701,Population at Each Census,1941,Monaghan,Both sexes,Number,59252.0
2702,Population at Each Census,1941,Carlow,Both sexes,Number,34266.5
2703,Population at Each Census,1941,Dublin,Both sexes,Number,611559.0
2704,Population at Each Census,1941,Kildare,Both sexes,Number,61370.5
2705,Population at Each Census,1941,Kilkenny,Both sexes,Number,67663.0
2706,Population at Each Census,1941,Laois,Both sexes,Number,49903.0
2707,Population at Each Census,1941,Longford,Both sexes,Number,37032.5
2708,Population at Each Census,1941,Louth,Both sexes,Number,65266.5
2709,Population at Each Census,1941,Meath,Both sexes,Number,63818.5
2710,Population at Each Census,1941,Offaly,Both sexes,Number,52497.0
2711,Population at Each Census,1941,Westmeath,Both sexes,Number,54827.5
2712,Population at Each Census,1941,Wexford,Both sexes,Number,93050.0
2713,Population at Each Census,1941,State,Both sexes,Number,2961763.5
2714,Population at Each Census,1941,Clare,Both sexes,Number,87471.5
2715,Population at Each Census,1941,Wicklow,Both sexes,Number,59510.0
2716,Population at Each Census,1941,Sligo,Both sexes,Number,64911.0
2717,Population at Each Census,1941,Roscommon,Both sexes,Number,75038.0
2718,Population at Each Census,1941,Mayo,Both sexes,Number,154734.5
2719,Population at Each Census,1941,Leitrim,Both sexes,Number,47749.5
2720,Population at Each Census,1941,Cavan,Both sexes,Number,73512.5
2721,Population at Each Census,1941,Waterford,Both sexes,Number,76861.0
2722,Population at Each Census,1941,Tipperary,Both sexes,Number,136924.5
2723,Population at Each Census,1941,Limerick,Both sexes,Number,141856.0
2724,Population at Each Census,1941,Kerry,Both sexes,Number,136863.5
2725,Population at Each Census,1941,Cork,Both sexes,Number,349812.5
2726,Population at Each Census,1941,Galway,Both sexes,Number,166699.5
2727,Population at Each Census,1942,Limerick,Both sexes,Number,141996.6
2728,Population at Each Census,1942,Tipperary,Both sexes,Number,136742.4
2729,Population at Each Census,1942,Waterford,Both sexes,Number,76710.4
2730,Population at Each Census,1942,Galway,Both sexes,Number,166399.8
2731,Population at Each Census,1942,Mayo,Both sexes,Number,153411.6
2732,Population at Each Census,1942,Roscommon,Both sexes,Number,74532.4
2733,Population at Each Census,1942,Sligo,Both sexes,Number,64403.8
2734,Population at Each Census,1942,Cavan,Both sexes,Number,72881.0
2735,Population at Each Census,1942,Kerry,Both sexes,Number,136269.4
2736,Population at Each Census,1942,Leitrim,Both sexes,Number,47117.8
2737,Population at Each Census,1942,Cork,Both sexes,Number,348583.6
2738,Population at Each Census,1942,State,Both sexes,Number,2960432.2
2739,Population at Each Census,1942,Wicklow,Both sexes,Number,59698.2
2740,Population at Each Census,1942,Wexford,Both sexes,Number,92811.0
2741,Population at Each Census,1942,Westmeath,Both sexes,Number,54851.8
2742,Population at Each Census,1942,Offaly,Both sexes,Number,52734.8
2743,Population at Each Census,1942,Meath,Both sexes,Number,64301.2
2744,Population at Each Census,1942,Longford,Both sexes,Number,36869.6
2745,Population at Each Census,1942,Laois,Both sexes,Number,49861.8
2746,Population at Each Census,1942,Kilkenny,Both sexes,Number,67472.8
2747,Population at Each Census,1942,Kildare,Both sexes,Number,62066.2
2748,Population at Each Census,1942,Dublin,Both sexes,Number,616485.8
2749,Population at Each Census,1942,Carlow,Both sexes,Number,34229.4
2750,Population at Each Census,1942,Clare,Both sexes,Number,86990.0
2751,Population at Each Census,1942,Louth,Both sexes,Number,65452.0
2752,Population at Each Census,1942,Monaghan,Both sexes,Number,58844.6
2753,Population at Each Census,1942,Donegal,Both sexes,Number,138714.2
2754,Population at Each Census,1943,Dublin,Both sexes,Number,621412.6
2755,Population at Each Census,1943,Kildare,Both sexes,Number,62761.9
2756,Population at Each Census,1943,Kilkenny,Both sexes,Number,67282.6
2757,Population at Each Census,1943,Laois,Both sexes,Number,49820.6
2758,Population at Each Census,1943,Longford,Both sexes,Number,36706.7
2759,Population at Each Census,1943,Louth,Both sexes,Number,65637.5
2760,Population at Each Census,1943,Meath,Both sexes,Number,64783.9
2761,Population at Each Census,1943,Offaly,Both sexes,Number,52972.6
2762,Population at Each Census,1943,Westmeath,Both sexes,Number,54876.1
2763,Population at Each Census,1943,Wexford,Both sexes,Number,92572.0
2764,Population at Each Census,1943,Wicklow,Both sexes,Number,59886.4
2765,Population at Each Census,1943,Clare,Both sexes,Number,86508.5
2766,Population at Each Census,1943,Cork,Both sexes,Number,347354.7
2767,Population at Each Census,1943,Kerry,Both sexes,Number,135675.3
2768,Population at Each Census,1943,Limerick,Both sexes,Number,142137.2
2769,Population at Each Census,1943,Tipperary,Both sexes,Number,136560.3
2770,Population at Each Census,1943,Waterford,Both sexes,Number,76559.8
2771,Population at Each Census,1943,Galway,Both sexes,Number,166100.1
2772,Population at Each Census,1943,Leitrim,Both sexes,Number,46486.1
2773,Population at Each Census,1943,Mayo,Both sexes,Number,152088.7
2774,Population at Each Census,1943,Roscommon,Both sexes,Number,74026.8
2775,Population at Each Census,1943,Sligo,Both sexes,Number,63896.6
2776,Population at Each Census,1943,Cavan,Both sexes,Number,72249.5
2777,Population at Each Census,1943,Carlow,Both sexes,Number,34192.3
2778,Population at Each Census,1943,State,Both sexes,Number,2959100.9
2779,Population at Each Census,1943,Donegal,Both sexes,Number,138114.9
2780,Population at Each Census,1943,Monaghan,Both sexes,Number,58437.2
2781,Population at Each Census,1944,Carlow,Both sexes,Number,34155.2
2782,Population at Each Census,1944,Donegal,Both sexes,Number,137515.6
2783,Population at Each Census,1944,Cavan,Both sexes,Number,71618.0
2784,Population at Each Census,1944,Sligo,Both sexes,Number,63389.4
2785,Population at Each Census,1944,Roscommon,Both sexes,Number,73521.2
2786,Population at Each Census,1944,Mayo,Both sexes,Number,150765.8
2787,Population at Each Census,1944,Leitrim,Both sexes,Number,45854.4
2788,Population at Each Census,1944,Galway,Both sexes,Number,165800.4
2789,Population at Each Census,1944,Waterford,Both sexes,Number,76409.2
2790,Population at Each Census,1944,Tipperary,Both sexes,Number,136378.2
2791,Population at Each Census,1944,Limerick,Both sexes,Number,142277.8
2792,Population at Each Census,1944,Kerry,Both sexes,Number,135081.2
2793,Population at Each Census,1944,Cork,Both sexes,Number,346125.8
2794,Population at Each Census,1944,Wicklow,Both sexes,Number,60074.6
2795,Population at Each Census,1944,Wexford,Both sexes,Number,92333.0
2796,Population at Each Census,1944,Westmeath,Both sexes,Number,54900.4
2797,Population at Each Census,1944,Offaly,Both sexes,Number,53210.4
2798,Population at Each Census,1944,Meath,Both sexes,Number,65266.6
2799,Population at Each Census,1944,Louth,Both sexes,Number,65823.0
2800,Population at Each Census,1944,Longford,Both sexes,Number,36543.8
2801,Population at Each Census,1944,Laois,Both sexes,Number,49779.4
2802,Population at Each Census,1944,Kilkenny,Both sexes,Number,67092.4
2803,Population at Each Census,1944,Kildare,Both sexes,Number,63457.6
2804,Population at Each Census,1944,Dublin,Both sexes,Number,626339.4
2805,Population at Each Census,1944,Clare,Both sexes,Number,86027.0
2806,Population at Each Census,1944,State,Both sexes,Number,2957769.6
2807,Population at Each Census,1944,Monaghan,Both sexes,Number,58029.8
2808,Population at Each Census,1945,Clare,Both sexes,Number,85545.5
2809,Population at Each Census,1945,Carlow,Both sexes,Number,34118.1
2810,Population at Each Census,1945,Dublin,Both sexes,Number,631266.2
2811,Population at Each Census,1945,Kildare,Both sexes,Number,64153.3
2812,Population at Each Census,1945,Kilkenny,Both sexes,Number,66902.2
2813,Population at Each Census,1945,Laois,Both sexes,Number,49738.2
2814,Population at Each Census,1945,Longford,Both sexes,Number,36380.9
2815,Population at Each Census,1945,Louth,Both sexes,Number,66008.5
2816,Population at Each Census,1945,Meath,Both sexes,Number,65749.3
2817,Population at Each Census,1945,Offaly,Both sexes,Number,53448.2
2818,Population at Each Census,1945,Westmeath,Both sexes,Number,54924.7
2819,Population at Each Census,1945,Wexford,Both sexes,Number,92094.0
2820,Population at Each Census,1945,Wicklow,Both sexes,Number,60262.8
2821,Population at Each Census,1945,Cork,Both sexes,Number,344896.9
2822,Population at Each Census,1945,Kerry,Both sexes,Number,134487.1
2823,Population at Each Census,1945,Limerick,Both sexes,Number,142418.4
2824,Population at Each Census,1945,Tipperary,Both sexes,Number,136196.1
2825,Population at Each Census,1945,Waterford,Both sexes,Number,76258.6
2826,Population at Each Census,1945,Galway,Both sexes,Number,165500.7
2827,Population at Each Census,1945,Leitrim,Both sexes,Number,45222.7
2828,Population at Each Census,1945,Mayo,Both sexes,Number,149442.9
2829,Population at Each Census,1945,Roscommon,Both sexes,Number,73015.6
2830,Population at Each Census,1945,Sligo,Both sexes,Number,62882.2
2831,Population at Each Census,1945,Cavan,Both sexes,Number,70986.5
2832,Population at Each Census,1945,State,Both sexes,Number,2956438.3
2833,Population at Each Census,1945,Donegal,Both sexes,Number,136916.3
2834,Population at Each Census,1945,Monaghan,Both sexes,Number,57622.4
2835,Population at Each Census,1946,Donegal,Both sexes,Number,136317.0
2836,Population at Each Census,1946,Monaghan,Both sexes,Number,57215.0
2837,Population at Each Census,1946,State,Both sexes,Number,2955107.0
2838,Population at Each Census,1946,Carlow,Both sexes,Number,34081.0
2839,Population at Each Census,1946,Dublin,Both sexes,Number,636193.0
2840,Population at Each Census,1946,Kildare,Both sexes,Number,64849.0
2841,Population at Each Census,1946,Kilkenny,Both sexes,Number,66712.0
2842,Population at Each Census,1946,Laois,Both sexes,Number,49697.0
2843,Population at Each Census,1946,Longford,Both sexes,Number,36218.0
2844,Population at Each Census,1946,Louth,Both sexes,Number,66194.0
2845,Population at Each Census,1946,Meath,Both sexes,Number,66232.0
2846,Population at Each Census,1946,Offaly,Both sexes,Number,53686.0
2847,Population at Each Census,1946,Westmeath,Both sexes,Number,54949.0
2848,Population at Each Census,1946,Wexford,Both sexes,Number,91855.0
2849,Population at Each Census,1946,Clare,Both sexes,Number,85064.0
2850,Population at Each Census,1946,Cavan,Both sexes,Number,70355.0
2851,Population at Each Census,1946,Cork,Both sexes,Number,343668.0
2852,Population at Each Census,1946,Kerry,Both sexes,Number,133893.0
2853,Population at Each Census,1946,Limerick,Both sexes,Number,142559.0
2854,Population at Each Census,1946,Tipperary,Both sexes,Number,136014.0
2855,Population at Each Census,1946,Waterford,Both sexes,Number,76108.0
2856,Population at Each Census,1946,Galway,Both sexes,Number,165201.0
2857,Population at Each Census,1946,Leitrim,Both sexes,Number,44591.0
2858,Population at Each Census,1946,Mayo,Both sexes,Number,148120.0
2859,Population at Each Census,1946,Roscommon,Both sexes,Number,72510.0
2860,Population at Each Census,1946,Sligo,Both sexes,Number,62375.0
2861,Population at Each Census,1946,Wicklow,Both sexes,Number,60451.0
2862,Population at Each Census,1947,Waterford,Both sexes,Number,75898.6
2863,Population at Each Census,1947,Galway,Both sexes,Number,164201.6
2864,Population at Each Census,1947,Leitrim,Both sexes,Number,43914.6
2865,Population at Each Census,1947,Mayo,Both sexes,Number,146869.4
2866,Population at Each Census,1947,Dublin,Both sexes,Number,647558.8
2867,Population at Each Census,1947,Sligo,Both sexes,Number,62002.6
2868,Population at Each Census,1947,Cavan,Both sexes,Number,69559.4
